tag,tk,entry_metric,curr_metric,curr_rs,tp1_price,days_held,entry_rs,sl,mcap,sources,tp,last_px,initial_sl,px,fx_exit,partial_tp_hit,sector,date,close_date,status,fx_entry,period
🅱️ RS 核心,ROKU,RS: 99,RS: 99,99,,22,99,50.42,23495139328,['S&P400_中型'],,151.36,50.42,100.85,,False,Communication Services,2019-08-01,2019-09-02,✅ RS 換倉平倉,,IS
🅱️ RS 核心,7780.T,RS: 99,RS: 99,99,,22,99,909.77,141309100032,['TOPIX_Small500_小型'],,1833.38,909.77,1819.55,106.128,False,Healthcare,2019-08-01,2019-09-02,✅ RS 換倉平倉,108.82,IS
🅱️ RS 核心,OKTA,RS: 99,RS: 98,99,,22,99,66.54,0,['S&P400_中型'],,126.5,66.54,133.08,,False,N/A,2019-08-01,2019-09-02,✅ RS 換倉平倉,,IS
🅱️ RS 核心,TTD,RS: 99,RS: 96,99,,22,99,13.23,0,['S&P500_大盤'],,24.58,13.23,26.46,,False,N/A,2019-08-01,2019-09-02,✅ RS 換倉平倉,,IS
🅱️ RS 核心,1419.T,RS: 99,RS: 99,99,,22,99,575.79,82819170304,['TOPIX_Small500_小型'],,1100.95,575.79,1151.57,106.128,False,Consumer Cyclical,2019-08-01,2019-09-02,✅ RS 換倉平倉,108.82,IS
🅱️ RS 核心,OLED,RS: 99,RS: 97,99,,22,99,98.33,3818235392,['S&P400_中型'],,193.41,98.33,196.65,,False,Technology,2019-08-01,2019-09-02,✅ RS 換倉平倉,,IS
🅱️ RS 核心,6804.T,RS: 99,RS: 93,99,,22,99,470.92,129629626368,['TOPIX_Small500_小型'],,757.35,470.92,941.85,106.128,False,Industrials,2019-08-01,2019-09-02,✅ RS 換倉平倉,108.82,IS
🅱️ RS 核心,YETI,RS: 99,RS: 78,99,,22,99,16.17,3025385728,['S&P400_中型'],,28.25,16.17,32.34,,False,Consumer Cyclical,2019-08-01,2019-09-02,✅ RS 換倉平倉,,IS
🅱️ RS 核心,RGEN,RS: 99,RS: 98,99,,22,99,47.76,9793267712,['S&P400_中型'],,92.81,47.76,95.51,,False,Healthcare,2019-08-01,2019-09-02,✅ RS 換倉平倉,,IS
🅱️ RS 核心,3769.T,RS: 99,RS: 97,99,,22,99,3776.93,671260803072,['TOPIX_Mid400_中型'],,7789.33,3776.93,7553.86,106.128,False,Technology,2019-08-01,2019-09-02,✅ RS 換倉平倉,108.82,IS
🅱️ RS 核心,VCYT,RS: 99,RS: 98,99,,22,99,13.5,3638082560,['S&P600_小型'],,26.5,13.5,27.0,,False,Healthcare,2019-08-01,2019-09-02,✅ RS 換倉平倉,,IS
🅱️ RS 核心,ENPH,RS: 100,RS: 100,100,,21,100,9.15,4693777920,['S&P600_小型'],,30.1,9.15,18.3,,False,Technology,2019-07-01,2019-08-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,IIPR,RS: 99,RS: 99,99,,21,99,37.0,1566879744,['S&P600_小型'],,60.28,37.0,74.01,,False,Real Estate,2019-07-01,2019-08-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,6804.T,RS: 99,RS: 99,99,,21,99,478.68,129629626368,['TOPIX_Small500_小型'],,941.85,478.68,957.35,108.82,False,Industrials,2019-07-01,2019-08-01,✅ RS 換倉平倉,108.382,IS
🅱️ RS 核心,ROKU,RS: 99,RS: 99,99,,21,99,45.69,23495139328,['S&P400_中型'],,100.85,45.69,91.37,,False,Communication Services,2019-07-01,2019-08-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,VCYT,RS: 99,RS: 99,99,,21,99,14.38,3638082560,['S&P600_小型'],,27.0,14.38,28.75,,False,Healthcare,2019-07-01,2019-08-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,7730.T,RS: 99,RS: 99,99,,21,99,1030.32,148344913920,['TOPIX_Small500_小型'],,2290.9,1030.32,2060.65,108.82,False,Healthcare,2019-07-01,2019-08-01,✅ RS 換倉平倉,108.382,IS
🅱️ RS 核心,LSCC,RS: 99,RS: 99,99,,21,99,7.55,16174406656,['S&P400_中型'],,19.3,7.55,15.1,,False,Technology,2019-07-01,2019-08-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,6920.T,RS: 99,RS: 99,99,,21,99,1062.19,3019657183232,['NK225'],,2488.7,1062.19,2124.38,108.82,False,Technology,2019-07-01,2019-08-01,✅ RS 換倉平倉,108.382,IS
🅱️ RS 核心,OLED,RS: 99,RS: 99,99,,21,99,89.88,3818235392,['S&P400_中型'],,196.65,89.88,179.76,,False,Technology,2019-07-01,2019-08-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,TTD,RS: 99,RS: 99,99,,21,99,11.69,0,['S&P500_大盤'],,26.46,11.69,23.38,,False,N/A,2019-07-01,2019-08-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,2317.T,RS: 99,RS: 99,99,,21,99,195.88,161212579840,['TOPIX_Small500_小型'],,395.17,195.88,391.75,108.82,False,Technology,2019-07-01,2019-08-01,✅ RS 換倉平倉,108.382,IS
🅱️ RS 核心,TNDM,RS: 99,RS: 98,99,,21,99,32.62,0,['S&P600_小型'],,60.23,32.62,65.24,,False,N/A,2019-07-01,2019-08-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,2931.T,RS: 99,RS: 99,99,,21,99,483.59,48267292672,['TOPIX_Small500_小型'],,1054.74,483.59,967.18,108.82,False,Consumer Defensive,2019-07-01,2019-08-01,✅ RS 換倉平倉,108.382,IS
🅱️ RS 核心,OKTA,RS: 99,RS: 99,99,,21,99,61.21,0,['S&P400_中型'],,133.08,61.21,122.42,,False,N/A,2019-07-01,2019-08-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,3993.T,RS: 99,RS: 96,99,,21,99,3350.0,95515648000,['TOPIX_Small500_小型'],,5890.0,3350.0,6700.0,108.82,False,Technology,2019-07-01,2019-08-01,✅ RS 換倉平倉,108.382,IS
🅱️ RS 核心,SHOP,RS: 99,RS: 99,99,,21,99,15.23,187705737216,['NDX100_科技'],,34.14,15.23,30.47,,False,Technology,2019-07-01,2019-08-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,2492.T,RS: 99,RS: 97,99,,21,99,417.1,177279762432,['TOPIX_Small500_小型'],,727.1,417.1,834.2,108.82,False,Technology,2019-07-01,2019-08-01,✅ RS 換倉平倉,108.382,IS
🅱️ RS 核心,ERIE,RS: 99,RS: 98,99,,21,99,110.87,13666479104,['S&P500_大盤'],,191.94,110.87,221.74,,False,Financial Services,2019-07-01,2019-08-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,MELI,RS: 99,RS: 99,99,,21,99,309.65,103738335232,['NDX100_科技'],,626.45,309.65,619.31,,False,Consumer Cyclical,2019-07-01,2019-08-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,2685.T,RS: 99,RS: 98,99,,21,99,946.07,0,['TOPIX_Small500_小型'],,1768.18,946.07,1892.15,108.82,False,N/A,2019-07-01,2019-08-01,✅ RS 換倉平倉,108.382,IS
🅱️ RS 核心,TNDM,RS: 100,RS: 99,100,,19,100,34.26,0,['S&P600_小型'],,65.24,34.26,68.53,,False,N/A,2019-06-03,2019-07-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,2685.T,RS: 100,RS: 99,100,,19,100,1061.48,0,['TOPIX_Small500_小型'],,1892.15,1061.48,2122.96,108.382,False,N/A,2019-06-03,2019-07-01,✅ RS 換倉平倉,108.212,IS
🅱️ RS 核心,ENPH,RS: 99,RS: 100,99,,19,99,7.86,4693777920,['S&P600_小型'],,18.3,7.86,15.71,,False,Technology,2019-06-03,2019-07-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,4684.T,RS: 99,RS: 98,99,,19,99,1198.11,2182048382976,['TOPIX_Mid400_中型'],,2257.31,1198.11,2396.22,108.382,False,Technology,2019-06-03,2019-07-01,✅ RS 換倉平倉,108.212,IS
🅱️ RS 核心,ROKU,RS: 99,RS: 99,99,,19,99,44.85,23495139328,['S&P400_中型'],,91.37,44.85,89.71,,False,Communication Services,2019-06-03,2019-07-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,3765.T,RS: 99,RS: 98,99,,19,99,1448.9,133064253440,['TOPIX_Small500_小型'],,2700.23,1448.9,2897.81,108.382,False,Communication Services,2019-06-03,2019-07-01,✅ RS 換倉平倉,108.212,IS
🅱️ RS 核心,7730.T,RS: 99,RS: 99,99,,19,99,977.86,148344913920,['TOPIX_Small500_小型'],,2060.65,977.86,1955.72,108.382,False,Healthcare,2019-06-03,2019-07-01,✅ RS 換倉平倉,108.212,IS
🅱️ RS 核心,ARWR,RS: 99,RS: 98,99,,19,99,12.2,12058894336,['S&P400_中型'],,26.49,12.2,24.41,,False,Healthcare,2019-06-03,2019-07-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,LSCC,RS: 99,RS: 99,99,,19,99,6.41,16174406656,['S&P400_中型'],,15.1,6.41,12.81,,False,Technology,2019-06-03,2019-07-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,8111.T,RS: 99,RS: 98,99,,19,99,1032.86,0,['TOPIX_Mid400_中型'],,2119.91,1032.86,2065.71,108.382,False,N/A,2019-06-03,2019-07-01,✅ RS 換倉平倉,108.212,IS
🅱️ RS 核心,OKTA,RS: 99,RS: 99,99,,19,99,54.51,0,['S&P400_中型'],,122.42,54.51,109.03,,False,N/A,2019-06-03,2019-07-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,9416.T,RS: 99,RS: 97,99,,19,99,841.92,49352937472,['TOPIX_Small500_小型'],,1504.73,841.92,1683.83,108.382,False,Communication Services,2019-06-03,2019-07-01,✅ RS 換倉平倉,108.212,IS
🅱️ RS 核心,UPBD,RS: 99,RS: 98,99,,19,99,8.45,1096028800,['S&P600_小型'],,18.99,8.45,16.91,,False,Technology,2019-06-03,2019-07-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,2492.T,RS: 99,RS: 99,99,,19,99,395.38,177279762432,['TOPIX_Small500_小型'],,834.2,395.38,790.77,108.382,False,Technology,2019-06-03,2019-07-01,✅ RS 換倉平倉,108.212,IS
🅱️ RS 核心,KTOS,RS: 99,RS: 98,99,,19,99,11.18,9108239360,['S&P400_中型'],,22.78,11.18,22.35,,False,Industrials,2019-06-03,2019-07-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,6750.T,RS: 99,RS: 98,99,,19,99,736.79,163654467584,['TOPIX_Small500_小型'],,1566.48,736.79,1473.59,108.382,False,Technology,2019-06-03,2019-07-01,✅ RS 換倉平倉,108.212,IS
🅱️ RS 核心,TTD,RS: 99,RS: 99,99,,19,99,9.87,0,['S&P500_大盤'],,23.38,9.87,19.74,,False,N/A,2019-06-03,2019-07-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,ERIE,RS: 99,RS: 99,99,,19,99,92.97,13666479104,['S&P500_大盤'],,221.74,92.97,185.95,,False,Financial Services,2019-06-03,2019-07-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,FTDR,RS: 99,RS: 97,99,,19,99,19.51,5638917632,['S&P600_小型'],,43.83,19.51,39.02,,False,Consumer Cyclical,2019-06-03,2019-07-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,MELI,RS: 99,RS: 99,99,,19,99,284.39,103738335232,['NDX100_科技'],,619.31,284.39,568.77,,False,Consumer Cyclical,2019-06-03,2019-07-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,TNDM,RS: 100,RS: 100,100,,23,100,29.82,0,['S&P600_小型'],,68.53,29.82,59.64,,False,N/A,2019-05-01,2019-06-03,✅ RS 換倉平倉,,IS
🅱️ RS 核心,8111.T,RS: 100,RS: 99,100,,23,100,1333.98,0,['TOPIX_Mid400_中型'],,2065.71,1333.98,2667.96,108.212,False,N/A,2019-05-01,2019-06-03,✅ RS 換倉平倉,111.395,IS
🅱️ RS 核心,3962.T,RS: 99,RS: 95,99,,23,99,443.18,0,['TOPIX_Small500_小型'],,634.33,443.18,886.37,108.212,False,N/A,2019-05-01,2019-06-03,✅ RS 換倉平倉,111.395,IS
🅱️ RS 核心,ENPH,RS: 99,RS: 99,99,,23,99,6.49,4693777920,['S&P600_小型'],,15.71,6.49,12.98,,False,Technology,2019-05-01,2019-06-03,✅ RS 換倉平倉,,IS
🅱️ RS 核心,LSCC,RS: 99,RS: 99,99,,23,99,6.74,16174406656,['S&P400_中型'],,12.81,6.74,13.49,,False,Technology,2019-05-01,2019-06-03,✅ RS 換倉平倉,,IS
🅱️ RS 核心,3769.T,RS: 99,RS: 98,99,,23,99,4130.13,671260803072,['TOPIX_Mid400_中型'],,6960.48,4130.13,8260.27,108.212,False,Technology,2019-05-01,2019-06-03,✅ RS 換倉平倉,111.395,IS
🅱️ RS 核心,IIPR,RS: 99,RS: 99,99,,23,99,25.25,1566879744,['S&P600_小型'],,49.56,25.25,50.5,,False,Real Estate,2019-05-01,2019-06-03,✅ RS 換倉平倉,,IS
🅱️ RS 核心,2685.T,RS: 99,RS: 100,99,,23,99,1113.27,0,['TOPIX_Small500_小型'],,2122.96,1113.27,2226.54,108.212,False,N/A,2019-05-01,2019-06-03,✅ RS 換倉平倉,111.395,IS
🅱️ RS 核心,TTD,RS: 99,RS: 99,99,,23,99,11.06,0,['S&P500_大盤'],,19.74,11.06,22.12,,False,N/A,2019-05-01,2019-06-03,✅ RS 換倉平倉,,IS
🅱️ RS 核心,6920.T,RS: 99,RS: 97,99,,23,99,1180.74,3019657183232,['NK225'],,1807.49,1180.74,2361.48,108.212,False,Technology,2019-05-01,2019-06-03,✅ RS 換倉平倉,111.395,IS
🅱️ RS 核心,3765.T,RS: 99,RS: 99,99,,23,99,1523.54,133064253440,['TOPIX_Small500_小型'],,2897.81,1523.54,3047.09,108.212,False,Communication Services,2019-05-01,2019-06-03,✅ RS 換倉平倉,111.395,IS
🅱️ RS 核心,TWLO,RS: 99,RS: 98,99,,23,99,64.29,0,['S&P400_中型'],,124.54,64.29,128.57,,False,N/A,2019-05-01,2019-06-03,✅ RS 換倉平倉,,IS
🅱️ RS 核心,UPBD,RS: 99,RS: 99,99,,23,99,8.58,1096028800,['S&P600_小型'],,16.91,8.58,17.17,,False,Technology,2019-05-01,2019-06-03,✅ RS 換倉平倉,,IS
🅱️ RS 核心,CVNA,RS: 99,RS: 98,99,,23,99,7.07,82203672576,['S&P500_大盤'],,11.66,7.07,14.14,,False,Consumer Cyclical,2019-05-01,2019-06-03,✅ RS 換倉平倉,,IS
🅱️ RS 核心,9416.T,RS: 99,RS: 99,99,,23,99,780.68,49352937472,['TOPIX_Small500_小型'],,1683.83,780.68,1561.37,108.212,False,Communication Services,2019-05-01,2019-06-03,✅ RS 換倉平倉,111.395,IS
🅱️ RS 核心,YETI,RS: 99,RS: 97,99,,23,99,16.96,3025385728,['S&P400_中型'],,23.71,16.96,33.92,,False,Consumer Cyclical,2019-05-01,2019-06-03,✅ RS 換倉平倉,,IS
🅱️ RS 核心,OKTA,RS: 99,RS: 99,99,,23,99,51.08,0,['S&P400_中型'],,109.03,51.08,102.15,,False,N/A,2019-05-01,2019-06-03,✅ RS 換倉平倉,,IS
🅱️ RS 核心,ETSY,RS: 99,RS: 90,99,,23,99,33.4,0,['S&P600_小型'],,61.07,33.4,66.79,,False,N/A,2019-05-01,2019-06-03,✅ RS 換倉平倉,,IS
🅱️ RS 核心,4684.T,RS: 99,RS: 99,99,,23,99,1175.26,2182048382976,['TOPIX_Mid400_中型'],,2396.22,1175.26,2350.53,108.212,False,Technology,2019-05-01,2019-06-03,✅ RS 換倉平倉,111.395,IS
🅱️ RS 核心,MRCY,RS: 99,RS: 97,99,,23,99,37.08,4965440512,['S&P600_小型'],,64.46,37.08,74.16,,False,Industrials,2019-05-01,2019-06-03,✅ RS 換倉平倉,,IS
🅱️ RS 核心,TNDM,RS: 100,RS: 100,100,,21,100,29.93,0,['S&P600_小型'],,59.64,29.93,59.87,,False,N/A,2019-04-01,2019-05-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,8111.T,RS: 100,RS: 100,100,,21,100,1214.28,0,['TOPIX_Mid400_中型'],,2667.96,1214.28,2428.57,111.395,False,N/A,2019-04-01,2019-05-01,✅ RS 換倉平倉,110.995,IS
🅱️ RS 核心,3962.T,RS: 99,RS: 99,99,,21,99,459.64,0,['TOPIX_Small500_小型'],,886.37,459.64,919.28,111.395,False,N/A,2019-04-01,2019-05-01,✅ RS 換倉平倉,110.995,IS
🅱️ RS 核心,TTD,RS: 99,RS: 99,99,,21,99,10.31,0,['S&P500_大盤'],,22.12,10.31,20.61,,False,N/A,2019-04-01,2019-05-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,3765.T,RS: 99,RS: 99,99,,21,99,1822.11,133064253440,['TOPIX_Small500_小型'],,3047.09,1822.11,3644.21,111.395,False,Communication Services,2019-04-01,2019-05-01,✅ RS 換倉平倉,110.995,IS
🅱️ RS 核心,TWLO,RS: 99,RS: 99,99,,21,99,63.83,0,['S&P400_中型'],,128.57,63.83,127.67,,False,N/A,2019-04-01,2019-05-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,2685.T,RS: 99,RS: 99,99,,21,99,1011.73,0,['TOPIX_Small500_小型'],,2226.54,1011.73,2023.46,111.395,False,N/A,2019-04-01,2019-05-01,✅ RS 換倉平倉,110.995,IS
🅱️ RS 核心,IIPR,RS: 99,RS: 99,99,,21,99,23.55,1566879744,['S&P600_小型'],,50.5,23.55,47.09,,False,Real Estate,2019-04-01,2019-05-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,6920.T,RS: 99,RS: 99,99,,21,99,1129.1,3019657183232,['NK225'],,2361.48,1129.1,2258.19,111.395,False,Technology,2019-04-01,2019-05-01,✅ RS 換倉平倉,110.995,IS
🅱️ RS 核心,ETSY,RS: 99,RS: 99,99,,21,99,34.08,0,['S&P600_小型'],,66.79,34.08,68.16,,False,N/A,2019-04-01,2019-05-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,9533.T,RS: 99,RS: 98,99,,21,99,559.29,0,['TOPIX_Mid400_中型'],,1014.47,559.29,1118.57,111.395,False,N/A,2019-04-01,2019-05-01,✅ RS 換倉平倉,110.995,IS
🅱️ RS 核心,CMG,RS: 99,RS: 97,99,,21,99,7.06,48743903232,['S&P500_大盤'],,13.77,7.06,14.11,,False,Consumer Cyclical,2019-04-01,2019-05-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,9010.T,RS: 99,RS: 98,99,,21,99,1993.57,138160750592,['TOPIX_Small500_小型'],,4025.44,1993.57,3987.14,111.395,False,Industrials,2019-04-01,2019-05-01,✅ RS 換倉平倉,110.995,IS
🅱️ RS 核心,ARWR,RS: 99,RS: 96,99,,21,99,9.15,12058894336,['S&P400_中型'],,17.43,9.15,18.3,,False,Healthcare,2019-04-01,2019-05-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,3563.T,RS: 99,RS: 98,99,,21,99,438.03,1343844515840,['TOPIX_Mid400_中型'],,859.51,438.03,876.06,111.395,False,Consumer Cyclical,2019-04-01,2019-05-01,✅ RS 換倉平倉,110.995,IS
🅱️ RS 核心,GKOS,RS: 99,RS: 97,99,,21,99,38.39,0,['S&P600_小型'],,68.9,38.39,76.78,,False,N/A,2019-04-01,2019-05-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,LSCC,RS: 99,RS: 99,99,,21,99,6.05,16174406656,['S&P400_中型'],,13.49,6.05,12.11,,False,Technology,2019-04-01,2019-05-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,9987.T,RS: 99,RS: 98,99,,21,99,2837.83,0,['TOPIX_Mid400_中型'],,5631.67,2837.83,5675.66,111.395,False,N/A,2019-04-01,2019-05-01,✅ RS 換倉平倉,110.995,IS
🅱️ RS 核心,UPBD,RS: 99,RS: 99,99,,21,99,7.32,1096028800,['S&P600_小型'],,17.17,7.32,14.64,,False,Technology,2019-04-01,2019-05-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,7532.T,RS: 98,RS: 97,98,,21,98,172.67,2272003620864,"['NK225', 'TOPIX_Mid400_中型']",,337.34,172.67,345.34,111.395,False,Consumer Defensive,2019-04-01,2019-05-01,✅ RS 換倉平倉,110.995,IS
🅱️ RS 核心,TNDM,RS: 100,RS: 100,100,,21,100,34.62,0,['S&P600_小型'],,59.87,34.62,69.24,,False,N/A,2019-03-01,2019-04-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,8111.T,RS: 100,RS: 100,100,,21,100,1035.57,0,['TOPIX_Mid400_中型'],,2428.57,1035.57,2071.15,110.995,False,N/A,2019-03-01,2019-04-01,✅ RS 換倉平倉,111.357,IS
🅱️ RS 核心,3962.T,RS: 99,RS: 99,99,,21,99,411.44,0,['TOPIX_Small500_小型'],,919.28,411.44,822.89,110.995,False,N/A,2019-03-01,2019-04-01,✅ RS 換倉平倉,111.357,IS
🅱️ RS 核心,IIPR,RS: 99,RS: 99,99,,21,99,22.87,1566879744,['S&P600_小型'],,47.09,22.87,45.75,,False,Real Estate,2019-03-01,2019-04-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,TTD,RS: 99,RS: 99,99,,21,99,9.76,0,['S&P500_大盤'],,20.61,9.76,19.51,,False,N/A,2019-03-01,2019-04-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,9533.T,RS: 99,RS: 99,99,,21,99,558.48,0,['TOPIX_Mid400_中型'],,1118.57,558.48,1116.97,110.995,False,N/A,2019-03-01,2019-04-01,✅ RS 換倉平倉,111.357,IS
🅱️ RS 核心,TWLO,RS: 99,RS: 99,99,,21,99,61.76,0,['S&P400_中型'],,127.67,61.76,123.53,,False,N/A,2019-03-01,2019-04-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,9010.T,RS: 99,RS: 99,99,,21,99,1947.8,138160750592,['TOPIX_Small500_小型'],,3987.14,1947.8,3895.59,110.995,False,Industrials,2019-03-01,2019-04-01,✅ RS 換倉平倉,111.357,IS
🅱️ RS 核心,9519.T,RS: 99,RS: 22,99,,21,99,523.0,0,['TOPIX_Small500_小型'],,1003.0,523.0,1046.0,110.995,False,N/A,2019-03-01,2019-04-01,✅ RS 換倉平倉,111.357,IS
🅱️ RS 核心,ETSY,RS: 99,RS: 99,99,,21,99,36.38,0,['S&P600_小型'],,68.16,36.38,72.77,,False,N/A,2019-03-01,2019-04-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,9987.T,RS: 99,RS: 99,99,,21,99,2670.43,0,['TOPIX_Mid400_中型'],,5675.66,2670.43,5340.87,110.995,False,N/A,2019-03-01,2019-04-01,✅ RS 換倉平倉,111.357,IS
🅱️ RS 核心,LSCC,RS: 99,RS: 99,99,,21,99,6.22,16174406656,['S&P400_中型'],,12.11,6.22,12.45,,False,Technology,2019-03-01,2019-04-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,OKTA,RS: 99,RS: 98,99,,21,99,43.22,0,['S&P400_中型'],,84.23,43.22,86.43,,False,N/A,2019-03-01,2019-04-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,ARWR,RS: 99,RS: 99,99,,21,99,10.09,12058894336,['S&P400_中型'],,18.3,10.09,20.18,,False,Healthcare,2019-03-01,2019-04-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,9045.T,RS: 98,RS: 98,98,,21,98,2130.67,323789488128,['TOPIX_Mid400_中型'],,4328.34,2130.67,4261.34,110.995,False,Industrials,2019-03-01,2019-04-01,✅ RS 換倉平倉,111.357,IS
🅱️ RS 核心,GKOS,RS: 98,RS: 99,98,,21,98,36.35,0,['S&P600_小型'],,76.78,36.35,72.7,,False,N/A,2019-03-01,2019-04-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,3765.T,RS: 98,RS: 99,98,,21,98,1457.68,133064253440,['TOPIX_Small500_小型'],,3644.21,1457.68,2915.37,110.995,False,Communication Services,2019-03-01,2019-04-01,✅ RS 換倉平倉,111.357,IS
🅱️ RS 核心,RUN,RS: 98,RS: 95,98,,21,98,7.98,2137401600,['S&P600_小型'],,14.18,7.98,15.96,,False,Technology,2019-03-01,2019-04-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,6750.T,RS: 98,RS: 98,98,,21,98,706.6,163654467584,['TOPIX_Small500_小型'],,1441.92,706.6,1413.19,110.995,False,Technology,2019-03-01,2019-04-01,✅ RS 換倉平倉,111.357,IS
🅱️ RS 核心,PDD,RS: 98,RS: 73,98,,21,98,14.99,117074362368,['NDX100_科技'],,24.67,14.99,29.99,,False,Consumer Cyclical,2019-03-01,2019-04-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,TNDM,RS: 100,RS: 100,100,,19,100,21.25,0,['S&P600_小型'],,69.24,21.25,42.49,,False,N/A,2019-02-01,2019-03-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,3962.T,RS: 100,RS: 99,100,,19,100,508.43,0,['TOPIX_Small500_小型'],,822.89,508.43,1016.85,111.357,False,N/A,2019-02-01,2019-03-01,✅ RS 換倉平倉,108.844,IS
🅱️ RS 核心,TWLO,RS: 99,RS: 99,99,,19,99,56.44,0,['S&P400_中型'],,123.53,56.44,112.88,,False,N/A,2019-02-01,2019-03-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,9519.T,RS: 99,RS: 99,99,,19,99,553.0,0,['TOPIX_Small500_小型'],,1046.0,553.0,1106.0,111.357,False,N/A,2019-02-01,2019-03-01,✅ RS 換倉平倉,108.844,IS
🅱️ RS 核心,TTD,RS: 99,RS: 99,99,,19,99,7.26,0,['S&P500_大盤'],,19.51,7.26,14.53,,False,N/A,2019-02-01,2019-03-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,8111.T,RS: 99,RS: 100,99,,19,99,828.76,0,['TOPIX_Mid400_中型'],,2071.15,828.76,1657.52,111.357,False,N/A,2019-02-01,2019-03-01,✅ RS 換倉平倉,108.844,IS
🅱️ RS 核心,9533.T,RS: 99,RS: 99,99,,19,99,506.16,0,['TOPIX_Mid400_中型'],,1116.97,506.16,1012.32,111.357,False,N/A,2019-02-01,2019-03-01,✅ RS 換倉平倉,108.844,IS
🅱️ RS 核心,OKTA,RS: 99,RS: 99,99,,19,99,41.78,0,['S&P400_中型'],,86.43,41.78,83.56,,False,N/A,2019-02-01,2019-03-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,7224.T,RS: 99,RS: 98,99,,19,99,541.33,0,['TOPIX_Small500_小型'],,1007.95,541.33,1082.67,111.357,False,N/A,2019-02-01,2019-03-01,✅ RS 換倉平倉,108.844,IS
🅱️ RS 核心,ETSY,RS: 99,RS: 99,99,,19,99,27.19,0,['S&P600_小型'],,72.77,27.19,54.38,,False,N/A,2019-02-01,2019-03-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,4021.T,RS: 99,RS: 97,99,,19,99,2345.63,0,"['NK225', 'TOPIX_Mid400_中型']",,4658.1,2345.63,4691.26,111.357,False,N/A,2019-02-01,2019-03-01,✅ RS 換倉平倉,108.844,IS
🅱️ RS 核心,9987.T,RS: 99,RS: 99,99,,19,99,2513.09,0,['TOPIX_Mid400_中型'],,5340.87,2513.09,5026.18,111.357,False,N/A,2019-02-01,2019-03-01,✅ RS 換倉平倉,108.844,IS
🅱️ RS 核心,GKOS,RS: 99,RS: 98,99,,19,99,32.35,0,['S&P600_小型'],,72.7,32.35,64.69,,False,N/A,2019-02-01,2019-03-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,2801.T,RS: 99,RS: 96,99,,19,99,527.5,0,"['NK225', 'TOPIX_Mid400_中型']",,1043.95,527.5,1055.0,111.357,False,N/A,2019-02-01,2019-03-01,✅ RS 換倉平倉,108.844,IS
