mcap,sl,fx_entry,fx_exit,tk,days_held,sector,feature_score,px,tp1_price,entry_rs,curr_rs,status,curr_metric,date,tag,initial_sl,sources,period,close_date,features,tp,last_px,partial_tp_hit,entry_metric
111705956352,2270.26,147.097,,9267.T,5,Healthcare,,4540.53,,100,100,OPEN,RS: 100,2025-09-01,🅱️ RS 核心,2270.26,['TOPIX_Small500_小型'],FWD,,,,4744.88,False,RS: 100
10467878912,161.66,,,GKOS,37,Healthcare,2,161.66,183.1,,,OPEN,RS: 97,2026-07-29,💥 BB 擠壓,150.94,['S&P600_小型'],FWD,,"{'mss': True, 'smc': True, 'amd': False, 'ml_rsi': 61.5, 'rv_pct': 0.048, 'bd_pct': 0.913}",,180.35,True,
23092508672,147.33,,,ROKU,31,Communication Services,2,147.33,151.93,,,OPEN,RS: 92,2026-08-04,🏆 VCP 突破,145.03,['S&P400_中型'],FWD,,"{'mss': True, 'smc': True, 'amd': False, 'ml_rsi': 69.2, 'rv_pct': 0.048, 'bd_pct': 0.25}",,158.31,True,
1829340839936,1690.79,157.692,,7272.T,30,Consumer Cyclical,2,1805.0,2033.42,,,OPEN,RS: 95,2026-08-05,⚡ 缺口動能,1690.79,"['NK225', 'TOPIX_Mid400_中型']",FWD,,"{'mss': True, 'smc': True, 'amd': False, 'ml_rsi': 84.6, 'rv_pct': 0.98, 'bd_pct': 1.0}",2147.64,1884.5,False,RS: 94
6650094080,135.33,,,ANF,9,Consumer Cyclical,2,147.75,172.59,,,OPEN,RS: 93,2026-08-26,⚡ 缺口動能,135.33,['S&P400_中型'],FWD,,"{'mss': True, 'smc': True, 'amd': False, 'ml_rsi': 74.7, 'rv_pct': 0.27, 'bd_pct': 0.861}",185.02,143.54,False,RS: 90
247201972224,10448.93,159.321,,9110.T,7,Industrials,0,10480.0,10542.14,,,OPEN,RS: 95,2026-08-28,💥 BB 擠壓,10448.93,['TOPIX_Small500_小型'],FWD,,"{'mss': False, 'smc': False, 'amd': False, 'ml_rsi': 60.0, 'rv_pct': 0.016, 'bd_pct': 0.992}",,10490.0,False,
5755433385984,10272.5,159.747,,4062.T,3,Technology,,20545.0,,100,100,OPEN,RS: 100,2026-09-01,🅱️ RS 核心,10272.5,['TOPIX_Mid400_中型'],FWD,,,,20475.0,False,RS: 100
58108788736,77.14,,,MRNA,3,Healthcare,,154.27,,99,99,OPEN,RS: 99,2026-09-01,🅱️ RS 核心,77.14,['S&P500_大盤'],FWD,,,,148.87,False,RS: 99
2704240279552,1929.0,159.747,,5801.T,3,Industrials,,3858.0,,99,99,OPEN,RS: 99,2026-09-01,🅱️ RS 核心,1929.0,"['NK225', 'TOPIX_Mid400_中型']",FWD,,,,3844.0,False,RS: 99
829008248832,5775.0,159.747,,8050.T,3,Consumer Cyclical,,11550.0,,99,99,OPEN,RS: 99,2026-09-01,🅱️ RS 核心,5775.0,['TOPIX_Small500_小型'],FWD,,,,10140.0,False,RS: 99
79048572928,434.48,,,LITE,3,Technology,,868.95,,99,99,OPEN,RS: 99,2026-09-01,🅱️ RS 核心,434.48,"['S&P500_大盤', 'NDX100_科技']",FWD,,,,847.37,False,RS: 99
22523416674304,8747.5,159.747,,6098.T,3,Communication Services,,17495.0,,99,99,OPEN,RS: 99,2026-09-01,🅱️ RS 核心,8747.5,['NK225'],FWD,,,,16235.0,False,RS: 99
2946149646336,8010.0,159.747,,4004.T,3,Basic Materials,,16020.0,,99,99,OPEN,RS: 99,2026-09-01,🅱️ RS 核心,8010.0,"['NK225', 'TOPIX_Mid400_中型']",FWD,,,,15530.0,False,RS: 99
256570736640,4905.0,159.747,,7826.T,3,Technology,,9810.0,,99,99,OPEN,RS: 99,2026-09-01,🅱️ RS 核心,4905.0,['TOPIX_Small500_小型'],FWD,,,,10430.0,False,RS: 99
0,56.69,,,CORT,3,N/A,,113.38,,99,99,OPEN,RS: 99,2026-09-01,🅱️ RS 核心,56.69,['S&P600_小型'],FWD,,,,112.8,False,RS: 99
9720293228544,2229.5,159.747,,6752.T,3,Technology,,4459.0,,99,99,OPEN,RS: 98,2026-09-01,🅱️ RS 核心,2229.5,['NK225'],FWD,,,,4163.0,False,RS: 99
468698923008,950.0,159.747,,7389.T,3,Financial Services,,1900.0,,98,98,OPEN,RS: 99,2026-09-01,🅱️ RS 核心,950.0,['TOPIX_Small500_小型'],FWD,,,,1923.0,False,RS: 98
8812027904,37.49,,,PBF,3,Energy,,74.99,,98,98,OPEN,RS: 98,2026-09-01,🅱️ RS 核心,37.49,['S&P400_中型'],FWD,,,,75.33,False,RS: 98
69028167680,25.43,,,HPE,3,Technology,,50.87,,98,98,OPEN,RS: 99,2026-09-01,🅱️ RS 核心,25.43,['S&P500_大盤'],FWD,,,,54.44,False,RS: 98
386432598016,4885.0,159.747,,8388.T,3,Financial Services,,9770.0,,98,98,OPEN,RS: 99,2026-09-01,🅱️ RS 核心,4885.0,['TOPIX_Small500_小型'],FWD,,,,9940.0,False,RS: 98
573541777408,1225.0,159.747,,8368.T,3,Financial Services,,2450.0,,98,98,OPEN,RS: 98,2026-09-01,🅱️ RS 核心,1225.0,['TOPIX_Small500_小型'],FWD,,,,2376.0,False,RS: 98
271606906880,181.04,,,PANW,3,Technology,,362.09,,98,98,OPEN,RS: 95,2026-09-01,🅱️ RS 核心,181.04,"['S&P500_大盤', 'NDX100_科技']",FWD,,,,331.94,False,RS: 98
4863567872,6.3,,,LFST,3,Healthcare,,12.6,,98,98,OPEN,RS: 98,2026-09-01,🅱️ RS 核心,6.3,['S&P600_小型'],FWD,,,,12.83,False,RS: 98
18740197376,51.99,,,DINO,3,Energy,,103.97,,98,98,OPEN,RS: 97,2026-09-01,🅱️ RS 核心,51.99,['S&P400_中型'],FWD,,,,106.15,False,RS: 98
368149954560,953.5,159.747,,5301.T,3,Basic Materials,,1907.0,,98,98,OPEN,RS: 97,2026-09-01,🅱️ RS 核心,953.5,"['NK225', 'TOPIX_Mid400_中型']",FWD,,,,1819.5,False,RS: 98
218200522752,107.54,,,CRWD,3,Technology,,215.07,,98,98,OPEN,RS: 97,2026-09-01,🅱️ RS 核心,107.54,"['S&P500_大盤', 'NDX100_科技']",FWD,,,,214.97,False,RS: 98
338669076480,439.84,,,DELL,2,Technology,2,492.2,596.92,,,OPEN,RS: 99,2026-09-02,⚡ 缺口動能,439.84,['S&P500_大盤'],FWD,,"{'mss': True, 'smc': True, 'amd': False, 'ml_rsi': 49.5, 'rv_pct': 0.365, 'bd_pct': 0.159}",649.28,516.39,False,RS: 99
29824450560,157.8,,,OKTA,6,Technology,3,172.91,203.13,,,❌ STOP LOSS,RS: 98,2026-08-27,⚡ 缺口動能,157.8,['S&P400_中型'],FWD,2026-09-02,"{'mss': True, 'smc': True, 'amd': True, 'ml_rsi': 64.7, 'rv_pct': 0.835, 'bd_pct': 0.766}",218.23,157.8,False,RS: 98
338669076480,214.51,,,DELL,20,Technology,,429.02,,99,99,✅ RS 換倉平倉,RS: 99,2026-08-03,🅱️ RS 核心,214.51,['S&P500_大盤'],FWD,2026-09-01,,,425.0,False,RS: 99
829008248832,4260.0,157.582,159.747,8050.T,20,Consumer Cyclical,,8520.0,,99,99,✅ RS 換倉平倉,RS: 99,2026-08-03,🅱️ RS 核心,4260.0,['TOPIX_Small500_小型'],FWD,2026-09-01,,,11550.0,False,RS: 99
12161595392,43.01,,,ARWR,20,Healthcare,,86.01,,99,99,✅ RS 換倉平倉,RS: 97,2026-08-03,🅱️ RS 核心,43.01,['S&P400_中型'],FWD,2026-09-01,,,82.74,False,RS: 99
229062901760,1890.0,157.582,159.747,6376.T,20,Industrials,,3780.0,,98,98,✅ RS 換倉平倉,RS: 98,2026-08-03,🅱️ RS 核心,1890.0,['TOPIX_Small500_小型'],FWD,2026-09-01,,,3775.0,False,RS: 98
6145680384,41.92,,,LQDA,20,Healthcare,,83.85,,98,98,✅ RS 換倉平倉,RS: 98,2026-08-03,🅱️ RS 核心,41.92,['S&P600_小型'],FWD,2026-09-01,,,66.91,False,RS: 98
6026970624,44.56,,,VSXY,20,Consumer Cyclical,,89.11,,98,98,✅ RS 換倉平倉,RS: 99,2026-08-03,🅱️ RS 核心,44.56,['S&P600_小型'],FWD,2026-09-01,,,84.17,False,RS: 98
9720293228544,2140.5,157.582,159.747,6752.T,20,Technology,,4281.0,,98,98,✅ RS 換倉平倉,RS: 99,2026-08-03,🅱️ RS 核心,2140.5,['NK225'],FWD,2026-09-01,,,4459.0,False,RS: 98
8812027904,33.83,,,PBF,20,Energy,,67.66,,98,98,✅ RS 換倉平倉,RS: 98,2026-08-03,🅱️ RS 核心,33.83,['S&P400_中型'],FWD,2026-09-01,,,74.99,False,RS: 98
10375767040,40.65,,,VSAT,20,Technology,,81.29,,98,98,✅ RS 換倉平倉,RS: 94,2026-08-03,🅱️ RS 核心,40.65,['S&P600_小型'],FWD,2026-09-01,,,66.28,False,RS: 98
76457836544,136.8,,,DDOG,20,Technology,,273.6,,98,98,✅ RS 換倉平倉,RS: 94,2026-08-03,🅱️ RS 核心,136.8,"['S&P500_大盤', 'NDX100_科技']",FWD,2026-09-01,,,223.84,False,RS: 98
4074101760,41.44,,,PARR,20,Energy,,82.87,,98,98,✅ RS 換倉平倉,RS: 97,2026-08-03,🅱️ RS 核心,41.44,['S&P600_小型'],FWD,2026-09-01,,,80.03,False,RS: 98
0,56.4,,,CORT,20,N/A,,112.8,,98,98,✅ RS 換倉平倉,RS: 99,2026-08-03,🅱️ RS 核心,56.4,['S&P600_小型'],FWD,2026-09-01,,,113.38,False,RS: 98
468698923008,840.0,157.582,159.747,7389.T,20,Financial Services,,1680.0,,98,98,✅ RS 換倉平倉,RS: 98,2026-08-03,🅱️ RS 核心,840.0,['TOPIX_Small500_小型'],FWD,2026-09-01,,,1900.0,False,RS: 98
5003388928,24.16,,,IRDM,20,Communication Services,,48.32,,98,98,✅ RS 換倉平倉,RS: 97,2026-08-03,🅱️ RS 核心,24.16,['S&P600_小型'],FWD,2026-09-01,,,46.72,False,RS: 98
69028167680,25.12,,,HPE,20,Technology,,50.24,,98,98,✅ RS 換倉平倉,RS: 98,2026-08-03,🅱️ RS 核心,25.12,['S&P500_大盤'],FWD,2026-09-01,,,50.87,False,RS: 98
4060533504,81.54,,,SEZL,20,Financial Services,,163.09,,98,98,✅ RS 換倉平倉,RS: 89,2026-08-03,🅱️ RS 核心,81.54,['S&P600_小型'],FWD,2026-09-01,,,114.52,False,RS: 98
386432598016,4175.0,157.582,159.747,8388.T,20,Financial Services,,8350.0,,97,97,✅ RS 換倉平倉,RS: 98,2026-08-03,🅱️ RS 核心,4175.0,['TOPIX_Small500_小型'],FWD,2026-09-01,,,9770.0,False,RS: 97
4855894016,199.57,,,DAVE,20,Technology,,399.15,,97,97,✅ RS 換倉平倉,RS: 91,2026-08-03,🅱️ RS 核心,199.57,['S&P600_小型'],FWD,2026-09-01,,,340.64,False,RS: 97
219010433024,4980.0,157.582,159.747,6490.T,20,Industrials,,9960.0,,97,97,✅ RS 換倉平倉,RS: 95,2026-08-03,🅱️ RS 核心,4980.0,['TOPIX_Small500_小型'],FWD,2026-09-01,,,9800.0,False,RS: 97
271606906880,173.57,,,PANW,20,Technology,,347.13,,97,97,✅ RS 換倉平倉,RS: 98,2026-08-03,🅱️ RS 核心,173.57,"['S&P500_大盤', 'NDX100_科技']",FWD,2026-09-01,,,362.09,False,RS: 97
58108788736,158.7,,,MRNA,1,Healthcare,2,174.38,205.74,,,❌ STOP LOSS,RS: 99,2026-08-19,⚡ 缺口動能,158.7,['S&P500_大盤'],FWD,2026-08-20,"{'mss': True, 'smc': True, 'amd': False, 'ml_rsi': 93.9, 'rv_pct': 0.688, 'bd_pct': 1.0}",221.43,158.7,False,RS: 99
734074175488,4552.57,157.6,159.34,4385.T,12,Consumer Cyclical,3,4921.0,5657.86,,,❌ STOP LOSS,RS: 90,2026-08-06,⚡ 缺口動能,4552.57,"['NK225', 'TOPIX_Mid400_中型']",FWD,2026-08-18,"{'mss': True, 'smc': True, 'amd': True, 'ml_rsi': 59.4, 'rv_pct': 0.304, 'bd_pct': 0.698}",6026.29,4552.57,False,RS: 94
7022221312,80.96,,,ETSY,3,Consumer Cyclical,2,85.55,94.73,,,❌ STOP LOSS,RS: 92,2026-08-07,💥 BB 擠壓,80.96,['S&P600_小型'],FWD,2026-08-10,"{'mss': True, 'smc': False, 'amd': True, 'ml_rsi': 52.8, 'rv_pct': 0.188, 'bd_pct': 0.889}",,80.96,False,
971420925952,6171.0,157.582,157.6,5332.T,3,Industrials,0,6171.0,6616.71,,,❌ 觸發 3 日時間止損,RSI: 31,2026-08-03,📉 極度超賣,5725.29,"['NK225', 'TOPIX_Mid400_中型']",FWD,2026-08-06,"{'mss': False, 'smc': False, 'amd': False, 'ml_rsi': 17.6, 'rv_pct': 0.815, 'bd_pct': 0.806}",7508.14,6528.0,True,RSI: 17
254769070080,1016.11,,,SNDK,23,Technology,,2032.22,,100,100,✅ RS 換倉平倉,RS: 100,2026-07-01,🅱️ RS 核心,1016.11,"['S&P500_大盤', 'NDX100_科技']",FWD,2026-08-03,,,1288.03,False,RS: 100
1179634761728,11327.5,162.628,157.582,6976.T,23,Technology,,22655.0,,100,100,✅ RS 換倉平倉,RS: 99,2026-07-01,🅱️ RS 核心,11327.5,"['NK225', 'TOPIX_Mid400_中型']",FWD,2026-08-03,,,9915.0,False,RS: 100
5690091008,56.19,,,MXL,23,Technology,,112.39,,99,99,✅ RS 換倉平倉,RS: 99,2026-07-01,🅱️ RS 核心,56.19,['S&P600_小型'],FWD,2026-08-03,,,67.11,False,RS: 99
5755433385984,12892.5,162.628,157.582,4062.T,23,Technology,,25785.0,,99,99,✅ RS 換倉平倉,RS: 100,2026-07-01,🅱️ RS 核心,12892.5,['TOPIX_Mid400_中型'],FWD,2026-08-03,,,15535.0,False,RS: 99
168538456064,299.18,,,WDC,23,Technology,,598.37,,99,99,✅ RS 換倉平倉,RS: 99,2026-07-01,🅱️ RS 核心,299.18,"['S&P500_大盤', 'NDX100_科技']",FWD,2026-08-03,,,527.22,False,RS: 99
1148129771520,516.06,,,MU,23,Technology,,1032.12,,99,99,✅ RS 換倉平倉,RS: 99,2026-07-01,🅱️ RS 核心,516.06,"['S&P500_大盤', 'NDX100_科技']",FWD,2026-08-03,,,829.5,False,RS: 99
2111669376,55.88,,,ICHR,23,Technology,,111.77,,99,99,✅ RS 換倉平倉,RS: 99,2026-07-01,🅱️ RS 核心,55.88,['S&P600_小型'],FWD,2026-08-03,,,80.23,False,RS: 99
8693424128,175.1,,,VICR,23,Technology,,350.21,,99,99,✅ RS 換倉平倉,RS: 99,2026-07-01,🅱️ RS 核心,175.1,['S&P400_中型'],FWD,2026-08-03,,,213.54,False,RS: 99
13089865990144,5945.0,162.628,157.582,6981.T,23,Technology,,11890.0,,99,99,✅ RS 換倉平倉,RS: 99,2026-07-01,🅱️ RS 核心,5945.0,['NK225'],FWD,2026-08-03,,,7161.0,False,RS: 99
3246917632,64.79,,,UCTT,23,Technology,,129.59,,99,99,✅ RS 換倉平倉,RS: 99,2026-07-01,🅱️ RS 核心,64.79,['S&P600_小型'],FWD,2026-08-03,,,89.17,False,RS: 99
2946149646336,9340.0,162.628,157.582,4004.T,23,Basic Materials,,18680.0,,99,99,✅ RS 換倉平倉,RS: 99,2026-07-01,🅱️ RS 核心,9340.0,"['NK225', 'TOPIX_Mid400_中型']",FWD,2026-08-03,,,14060.0,False,RS: 99
192786563072,457.6,,,STX,23,Technology,,915.19,,99,99,✅ RS 換倉平倉,RS: 99,2026-07-01,🅱️ RS 核心,457.6,"['S&P500_大盤', 'NDX100_科技']",FWD,2026-08-03,,,831.06,False,RS: 99
506408894464,63.51,,,INTC,23,Technology,,127.02,,99,99,✅ RS 換倉平倉,RS: 99,2026-07-01,🅱️ RS 核心,63.51,"['S&P500_大盤', 'NDX100_科技']",FWD,2026-08-03,,,91.0,False,RS: 99
122909507584,1785.0,162.628,157.582,4047.T,23,Basic Materials,,3570.0,,99,99,✅ RS 換倉平倉,RS: 99,2026-07-01,🅱️ RS 核心,1785.0,['TOPIX_Small500_小型'],FWD,2026-08-03,,,2777.0,False,RS: 99
6145680384,39.66,,,LQDA,23,Healthcare,,79.32,,99,99,✅ RS 換倉平倉,RS: 98,2026-07-01,🅱️ RS 核心,39.66,['S&P600_小型'],FWD,2026-08-03,,,83.85,False,RS: 99
240998170624,4090.0,162.628,157.582,6101.T,23,Industrials,,8180.0,,99,99,✅ RS 換倉平倉,RS: 98,2026-07-01,🅱️ RS 核心,4090.0,['TOPIX_Small500_小型'],FWD,2026-08-03,,,5720.0,False,RS: 99
57480011776,114.59,,,NBIS,23,Communication Services,,229.18,,99,99,✅ RS 換倉平倉,RS: 99,2026-07-01,🅱️ RS 核心,114.59,['NDX100_科技'],FWD,2026-08-03,,,212.58,False,RS: 99
338669076480,212.27,,,DELL,23,Technology,,424.55,,99,99,✅ RS 換倉平倉,RS: 99,2026-07-01,🅱️ RS 核心,212.27,['S&P500_大盤'],FWD,2026-08-03,,,429.02,False,RS: 99
1129285681152,2364.5,162.628,157.582,3436.T,23,Technology,,4729.0,,99,99,✅ RS 換倉平倉,RS: 99,2026-07-01,🅱️ RS 核心,2364.5,"['NK225', 'TOPIX_Mid400_中型']",FWD,2026-08-03,,,3457.0,False,RS: 99
53849776128,215.43,,,ALAB,23,Technology,,430.86,,99,99,✅ RS 換倉平倉,RS: 95,2026-07-01,🅱️ RS 核心,215.43,['NDX100_科技'],FWD,2026-08-03,,,321.05,False,RS: 99
108000731136,223.04,,,VRT,3,Industrials,1,223.04,246.86,,,❌ 觸發 3 日時間止損,RSI: 26,2026-07-29,📉 極度超賣,199.22,['S&P500_大盤'],FWD,2026-07-31,"{'mss': False, 'smc': True, 'amd': False, 'ml_rsi': 13.6, 'rv_pct': 0.575, 'bd_pct': 0.865}",294.51,241.57,True,RSI: 13
11716803584,73.5,,,KNX,7,Industrials,2,77.32,84.96,,,❌ STOP LOSS,RS: 88,2026-07-16,💥 BB 擠壓,73.5,['S&P400_中型'],FWD,2026-07-23,"{'mss': True, 'smc': False, 'amd': True, 'ml_rsi': 52.0, 'rv_pct': 0.139, 'bd_pct': 0.794}",,73.5,False,
19047530496,300.04,,,MTZ,3,Industrials,0,329.59,359.14,,,❌ 觸發 3 日時間止損,RSI: 21,2026-07-17,📉 極度超賣,300.04,['S&P400_中型'],FWD,2026-07-20,"{'mss': False, 'smc': False, 'amd': False, 'ml_rsi': 21.6, 'rv_pct': 0.794, 'bd_pct': 0.631}",418.24,336.61,False,RSI: 21
229196398592,787.09,162.187,162.376,8616.T,2,Financial Services,2,805.0,840.82,,,❌ STOP LOSS,RS: 79,2026-07-15,🏆 VCP 突破,787.09,['TOPIX_Small500_小型'],FWD,2026-07-17,"{'mss': True, 'smc': True, 'amd': False, 'ml_rsi': 74.8, 'rv_pct': 0.095, 'bd_pct': 0.472}",,787.09,False,
21000368128,235.21,,,SNX,3,Technology,0,235.21,253.88,,,❌ 觸發 3 日時間止損,RSI: 29,2026-07-07,📉 極度超賣,216.53,['S&P400_中型'],FWD,2026-07-10,"{'mss': False, 'smc': False, 'amd': False, 'ml_rsi': 16.1, 'rv_pct': 0.968, 'bd_pct': 0.774}",291.25,251.02,True,RSI: 16
6320482680832,11238.56,162.539,162.363,4578.T,6,Healthcare,2,11595.0,12307.88,,,❌ STOP LOSS,RS: 82,2026-07-02,🏆 VCP 突破,11238.56,['NK225'],FWD,2026-07-08,"{'mss': True, 'smc': True, 'amd': False, 'ml_rsi': 78.0, 'rv_pct': 0.3, 'bd_pct': 0.167}",,11238.56,False,
254769070080,880.72,,,SNDK,21,Technology,,1761.43,,100,100,✅ RS 換倉平倉,RS: 100,2026-06-01,🅱️ RS 核心,880.72,"['S&P500_大盤', 'NDX100_科技']",FWD,2026-07-01,,,2032.22,False,RS: 100
2704240279552,2606.5,159.353,162.628,5801.T,21,Industrials,,5213.0,,100,100,✅ RS 換倉平倉,RS: 99,2026-06-01,🅱️ RS 核心,2606.5,"['NK225', 'TOPIX_Mid400_中型']",FWD,2026-07-01,,,4351.0,False,RS: 100
1148129771520,517.67,,,MU,21,Technology,,1035.34,,99,99,✅ RS 換倉平倉,RS: 99,2026-06-01,🅱️ RS 核心,517.67,"['S&P500_大盤', 'NDX100_科技']",FWD,2026-07-01,,,1032.12,False,RS: 99
1466764623872,26920.0,159.353,162.628,5706.T,21,Industrials,,53840.0,,99,99,✅ RS 換倉平倉,RS: 99,2026-06-01,🅱️ RS 核心,26920.0,"['NK225', 'TOPIX_Mid400_中型']",FWD,2026-07-01,,,43160.0,False,RS: 99
79048572928,452.5,,,LITE,21,Technology,,905.0,,99,99,✅ RS 換倉平倉,RS: 99,2026-06-01,🅱️ RS 核心,452.5,"['S&P500_大盤', 'NDX100_科技']",FWD,2026-07-01,,,801.16,False,RS: 99
168538456064,273.03,,,WDC,21,Technology,,546.06,,99,99,✅ RS 換倉平倉,RS: 99,2026-06-01,🅱️ RS 核心,273.03,"['S&P500_大盤', 'NDX100_科技']",FWD,2026-07-01,,,598.37,False,RS: 99
1179634761728,8030.0,159.353,162.628,6976.T,21,Technology,,16060.0,,99,99,✅ RS 換倉平倉,RS: 100,2026-06-01,🅱️ RS 核心,8030.0,"['NK225', 'TOPIX_Mid400_中型']",FWD,2026-07-01,,,22655.0,False,RS: 99
5690091008,43.12,,,MXL,21,Technology,,86.23,,99,99,✅ RS 換倉平倉,RS: 99,2026-06-01,🅱️ RS 核心,43.12,['S&P600_小型'],FWD,2026-07-01,,,112.39,False,RS: 99
5755433385984,10897.5,159.353,162.628,4062.T,21,Technology,,21795.0,,99,99,✅ RS 換倉平倉,RS: 99,2026-06-01,🅱️ RS 核心,10897.5,['TOPIX_Mid400_中型'],FWD,2026-07-01,,,25785.0,False,RS: 99
192786563072,460.3,,,STX,21,Technology,,920.6,,99,99,✅ RS 換倉平倉,RS: 99,2026-06-01,🅱️ RS 核心,460.3,"['S&P500_大盤', 'NDX100_科技']",FWD,2026-07-01,,,915.19,False,RS: 99
8693424128,164.43,,,VICR,21,Technology,,328.85,,99,99,✅ RS 換倉平倉,RS: 99,2026-06-01,🅱️ RS 核心,164.43,['S&P400_中型'],FWD,2026-07-01,,,350.21,False,RS: 99
479197528064,19275.0,159.353,162.628,6787.T,21,Technology,,38550.0,,99,99,✅ RS 換倉平倉,RS: 99,2026-06-01,🅱️ RS 核心,19275.0,['TOPIX_Small500_小型'],FWD,2026-07-01,,,29520.0,False,RS: 99
45549096960,284.8,,,CIEN,21,Technology,,569.61,,99,99,✅ RS 換倉平倉,RS: 99,2026-06-01,🅱️ RS 核心,284.8,['S&P500_大盤'],FWD,2026-07-01,,,462.44,False,RS: 99
2946149646336,9215.0,159.353,162.628,4004.T,21,Basic Materials,,18430.0,,99,99,✅ RS 換倉平倉,RS: 99,2026-06-01,🅱️ RS 核心,9215.0,"['NK225', 'TOPIX_Mid400_中型']",FWD,2026-07-01,,,18680.0,False,RS: 99
13148653568,86.72,,,DOCN,21,Technology,,173.45,,99,99,✅ RS 換倉平倉,RS: 99,2026-06-01,🅱️ RS 核心,86.72,['S&P400_中型'],FWD,2026-07-01,,,144.58,False,RS: 99
26086068224,63.71,,,ECHO,21,Communication Services,,127.42,,99,99,✅ RS 換倉平倉,RS: 93,2026-06-01,🅱️ RS 核心,63.71,['S&P500_大盤'],FWD,2026-07-01,,,100.88,False,RS: 99
13089865990144,5245.0,159.353,162.628,6981.T,21,Technology,,10490.0,,99,99,✅ RS 換倉平倉,RS: 99,2026-06-01,🅱️ RS 核心,5245.0,['NK225'],FWD,2026-07-01,,,11890.0,False,RS: 99
10375767040,36.43,,,VSAT,21,Technology,,72.86,,99,99,✅ RS 換倉平倉,RS: 98,2026-06-01,🅱️ RS 核心,36.43,['S&P600_小型'],FWD,2026-07-01,,,83.02,False,RS: 99
122909507584,1770.0,159.353,162.628,4047.T,21,Basic Materials,,3540.0,,99,99,✅ RS 換倉平倉,RS: 99,2026-06-01,🅱️ RS 核心,1770.0,['TOPIX_Small500_小型'],FWD,2026-07-01,,,3570.0,False,RS: 99
2111669376,35.01,,,ICHR,21,Technology,,70.01,,99,99,✅ RS 換倉平倉,RS: 99,2026-06-01,🅱️ RS 核心,35.01,['S&P600_小型'],FWD,2026-07-01,,,111.77,False,RS: 99
576333021184,2227.0,161.805,161.787,9412.T,3,Communication Services,0,2485.0,2743.0,,,❌ 觸發 3 日時間止損,RSI: 24,2026-06-26,📉 極度超賣,2227.0,['TOPIX_Small500_小型'],FWD,2026-06-29,"{'mss': False, 'smc': False, 'amd': False, 'ml_rsi': 24.6, 'rv_pct': 0.988, 'bd_pct': 1.0}",3259.0,2593.0,False,RSI: 24
27979044864,850.35,,,CASY,7,Consumer Cyclical,2,914.91,1044.04,,,❌ STOP LOSS,RS: 88,2026-06-10,⚡ 缺口動能,850.35,['S&P500_大盤'],FWD,2026-06-17,"{'mss': True, 'smc': True, 'amd': False, 'ml_rsi': 65.4, 'rv_pct': 0.563, 'bd_pct': 1.0}",1108.6,850.35,False,RS: 92
15121861632,136.86,,,AKAM,30,Technology,1,147.71,169.41,,,❌ STOP LOSS,RS: 91,2026-05-08,⚡ 缺口動能,136.86,['S&P500_大盤'],FWD,2026-06-09,"{'mss': True, 'smc': False, 'amd': False, 'ml_rsi': 87.2, 'rv_pct': 0.966, 'bd_pct': 1.0}",180.26,136.86,False,RS: 91
200905424896,259.24,,,MRVL,7,Technology,2,290.72,353.67,,,❌ STOP LOSS,RS: 99,2026-06-02,⚡ 缺口動能,259.24,"['S&P500_大盤', 'NDX100_科技']",FWD,2026-06-09,"{'mss': True, 'smc': True, 'amd': False, 'ml_rsi': 85.4, 'rv_pct': 0.933, 'bd_pct': 1.0}",385.14,259.24,False,RS: 98
338669076480,386.61,,,DELL,7,Technology,1,420.22,487.43,,,❌ STOP LOSS,RS: 98,2026-05-29,⚡ 缺口動能,386.61,['S&P500_大盤'],FWD,2026-06-05,"{'mss': True, 'smc': False, 'amd': False, 'ml_rsi': 90.4, 'rv_pct': 1.0, 'bd_pct': 1.0}",521.04,386.61,False,RS: 98
1717612416,27.87,,,PLAB,3,Technology,0,31.87,35.87,,,❌ 觸發 3 日時間止損,RSI: 24,2026-06-01,📉 極度超賣,27.87,['S&P600_小型'],FWD,2026-06-04,"{'mss': False, 'smc': False, 'amd': False, 'ml_rsi': 23.4, 'rv_pct': 0.988, 'bd_pct': 0.774}",43.87,31.52,False,RSI: 23
652543066112,2005.45,159.636,159.968,8233.T,1,Consumer Cyclical,2,2049.73,2138.28,,,❌ STOP LOSS,,2026-06-02,🏆 VCP 突破,2005.45,"['NK225', 'TOPIX_Mid400_中型']",FWD,2026-06-03,"{'mss': True, 'smc': True, 'amd': False, 'ml_rsi': 69.1, 'rv_pct': 0.046, 'bd_pct': 0.218}",,2005.45,False,
254769070080,593.5,,,SNDK,21,Technology,,1187.0,,100,100,✅ RS 換倉平倉,RS: 100,2026-05-01,🅱️ RS 核心,593.5,"['S&P500_大盤', 'NDX100_科技']",FWD,2026-06-01,,,1761.43,False,RS: 100
1466764623872,20530.0,156.978,159.353,5706.T,21,Industrials,,41060.0,,100,100,✅ RS 換倉平倉,RS: 99,2026-05-01,🅱️ RS 核心,20530.0,"['NK225', 'TOPIX_Mid400_中型']",FWD,2026-06-01,,,53840.0,False,RS: 100
79048572928,474.96,,,LITE,21,Technology,,949.93,,99,99,✅ RS 換倉平倉,RS: 99,2026-05-01,🅱️ RS 核心,474.96,"['S&P500_大盤', 'NDX100_科技']",FWD,2026-06-01,,,905.0,False,RS: 99
